transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_region,customer_risk_level,bank_id,bank_name,bank_region,bank_compliance_score,amount,currency,transaction_date,transaction_location,is_high_risk,is_valid_bank_id,amount_outlier,transaction_count,avg_transaction_amount,max_transaction_amount,amount_deviation,large_transaction,foreign_currency,transaction_hour,weekend_transaction,cross_region,invalid_bank,customer_risk_score,night_transaction
622,82,Christine Lopez,krichardson@huff.com,506-498-6632,North,Medium,9,"Brown, Lawrence and Chaney",West,0.62,8910.06,USD,2024-06-18,Loriburgh,1,1,0,1,8910.06,8910.06,0.0,0,1,0,0,1,0,2,1
623,76,Chelsea Bradley,brandysingleton@gmail.com,(276)546-7577,West,Medium,801,Bank 801,South,0.92,5108.84,USD,2024-11-04,Susantown,1,1,0,1,5108.84,5108.84,0.0,0,1,0,0,1,0,2,1
624,370,Tyrone Peters,castillonicholas@ruiz-gordon.org,+1-636-756-1595,South,Low,207,Bank 207,South,0.89,9045.09,USD,2024-01-04,Haneyshire,1,1,0,1,9045.09,9045.09,0.0,0,1,0,0,0,0,1,1
625,471,William Cook,michelereeves@gmail.com,001-517-903-0741x5969,West,High,838,Bank 838,East,0.51,5555.32,USD,2024-05-01,Grimesburgh,0,1,0,1,5555.32,5555.32,0.0,0,1,0,0,1,0,3,1
626,803,Karen Carter,elizabeth62@hotmail.com,806-424-8222x403,South,Medium,615,Bank 615,North,0.52,8829.18,USD,2024-01-31,South Elizabethborough,1,1,0,1,8829.18,8829.18,0.0,0,1,0,0,1,0,2,1
627,443,Michael Rodgers,coltonrivera@gmail.com,(236)430-7047,East,Low,632,Bank 632,East,1.0,2841.25,USD,2023-12-17,Brendaport,0,1,0,1,2841.25,2841.25,0.0,0,1,0,1,0,0,1,1
628,178,Tamara Castro,martinezmargaret@hotmail.com,001-946-118-0367x3154,North,High,969,Bank 969,East,0.97,1895.34,USD,2024-07-01,Perezberg,0,1,0,3,1987.2366666666667,3463.89,-91.89666666666676,0,1,0,0,1,0,3,1
629,660,Scott Davis,jared03@hudson.com,(575)352-6612,East,Medium,349,Bank 349,North,0.79,1246.47,USD,2024-08-12,Brandonberg,1,1,0,1,1246.47,1246.47,0.0,0,1,0,0,1,0,2,1
630,815,Andrew Strickland,monica17@haynes.info,375.328.9258x78520,South,Medium,78,Bank 78,West,0.75,6139.61,USD,2024-05-11,Edwardsburgh,0,1,0,2,3185.475,6139.61,2954.1349999999998,0,1,0,1,1,0,2,1
631,460,Tina Taylor,randolphdavid@hotmail.com,220-093-0996,East,Low,269,Bank 269,North,0.9,91.22,USD,2024-02-20,Ryanport,0,1,0,3,3872.9566666666665,6739.74,-3781.7366666666667,0,1,0,0,1,0,1,1
632,779,Daniel Hawkins,nancywhite@hill.com,198.631.3209x5320,West,Medium,517,Bank 517,West,0.91,4705.28,USD,2024-06-29,New Angelafurt,1,1,0,1,4705.28,4705.28,0.0,0,1,0,1,0,0,2,1
633,897,Lauren Lee,blake65@martinez.com,001-469-350-2145x51160,West,Low,938,Bank 938,East,0.93,7949.59,USD,2024-03-21,South Donald,0,1,0,1,7949.59,7949.59,0.0,0,1,0,0,1,0,1,1
634,470,Tonya Parsons,amandagregory@baker-harmon.com,2520235930,South,High,1006,Bank 1006,West,0.5,3914.0,USD,2024-06-18,Michaelhaven,0,1,0,2,2196.52,3914.0,1717.48,0,1,0,0,1,0,3,1
635,10,Jared Harmon,ravila@hotmail.com,133.487.1656x55795,North,High,943,Bank 943,North,1.0,1011.47,USD,2024-08-20,Edwardview,0,1,0,3,2462.2433333333333,3298.52,-1450.7733333333333,0,1,0,0,0,0,3,1
636,382,Elizabeth Taylor,vwalker@salas.com,692-941-1130x735,East,Low,440,Bank 440,North,0.88,3820.24,USD,2024-08-13,Stevenburgh,1,1,0,1,3820.24,3820.24,0.0,0,1,0,0,1,0,1,1
637,10,Jared Harmon,ravila@hotmail.com,133.487.1656x55795,North,High,90,Bank 90,South,0.66,3076.74,USD,2024-09-22,Richardfort,0,1,0,3,2462.2433333333333,3298.52,614.4966666666664,0,1,0,1,1,0,3,1
638,974,Thomas Miranda,mcdonaldjean@yahoo.com,+1-298-553-9282x670,North,Medium,980,Bank 980,West,0.72,3735.99,USD,2024-10-13,East Elizabeth,1,1,0,1,3735.99,3735.99,0.0,0,1,0,1,1,0,2,1
639,301,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414,North,Medium,535,Bank 535,East,0.55,9790.33,USD,2024-08-09,New Kristen,0,1,0,4,5271.78,9790.33,4518.55,0,1,0,0,1,0,2,1
640,888,Shaun Howard,robert40@yahoo.com,+1-319-730-0171x343,East,Medium,320,Bank 320,North,0.9,9434.14,USD,2023-12-07,South Peter,1,1,0,2,5257.6849999999995,9434.14,4176.455,0,1,0,0,1,0,2,1
641,74,Lauren Torres,katherinecook@gmail.com,9520786858,South,Medium,177,Bank 177,West,0.72,4176.01,USD,2024-08-15,West Francisco,1,1,0,1,4176.01,4176.01,0.0,0,1,0,0,1,0,2,1
642,454,Alexis Conway,smurphy@hotmail.com,958.236.5760x31320,West,High,925,Bank 925,North,0.87,8919.97,USD,2024-08-31,Jenniferfurt,1,1,0,2,4605.605,8919.97,4314.365,0,1,0,1,1,0,3,1
643,674,Aaron Rivera,madisonsanchez@gmail.com,034.726.0560x070,West,High,516,Bank 516,West,0.73,101.03,USD,2024-11-22,East Mike,0,1,0,3,1939.51,4700.21,-1838.48,0,1,0,0,0,0,3,1
644,784,Jessica Rubio,christopherreilly@yahoo.com,(156)433-3418,East,High,413,Bank 413,West,0.87,5950.8,USD,2024-11-06,Floreston,0,1,0,6,5130.055,7294.25,820.7449999999999,0,1,0,0,1,0,3,1
645,780,Tanner Weaver,blackeric@yahoo.com,(133)576-2569x4880,North,Low,928,Bank 928,North,0.66,4610.14,USD,2024-03-16,Veronicaton,1,1,0,3,5278.843333333333,9452.52,-668.7033333333329,0,1,0,1,0,0,1,1
646,4,James Campbell,virginiamorgan@gmail.com,161-783-7589x5926,South,Low,402,Bank 402,North,0.95,2899.69,USD,2024-07-21,Cunninghamfurt,0,1,0,4,4092.14,6185.55,-1192.4499999999998,0,1,0,1,1,0,1,1
647,72,Bradley Lewis,rosarioashley@gmail.com,(337)929-1912x197,North,Low,993,Bank 993,South,0.97,7964.62,USD,2024-05-29,Jenniferview,0,1,0,3,7216.256666666667,7964.62,748.3633333333328,0,1,0,0,1,0,1,1
648,102,Emily Whitney,robinroberson@black.com,071.733.8655x0553,West,Low,53,Bank 53,North,0.83,281.57,USD,2024-04-24,East Lindsayland,1,1,0,2,3332.0099999999998,6382.45,-3050.4399999999996,0,1,0,0,1,0,1,1
649,149,Timothy Fox,lrobinson@singleton.com,(140)408-0025x478,South,Low,244,Bank 244,West,0.73,9294.44,USD,2024-07-16,East Bridgetview,1,1,0,2,5297.610000000001,9294.44,3996.83,0,1,0,0,1,0,1,1
650,415,Jennifer Murillo,davidsoncaitlyn@gmail.com,123.030.1376,West,Medium,988,Bank 988,North,0.97,3022.37,USD,2024-10-28,Kristinastad,1,1,0,1,3022.37,3022.37,0.0,0,1,0,0,1,0,2,1
651,389,Michelle Watkins,hillevelyn@chung-garrett.com,8006037326,West,Low,715,Bank 715,West,0.79,1555.02,USD,2024-11-04,East Manuelview,0,1,0,1,1555.02,1555.02,0.0,0,1,0,0,0,0,1,1
652,139,Ronald Duncan,markwilliams@hotmail.com,(274)664-0924,South,Low,110,Bank 110,North,0.65,420.89,USD,2024-08-09,Griffithview,0,1,0,2,2936.7200000000003,5452.55,-2515.8300000000004,0,1,0,0,1,0,1,1
653,720,Christopher Lopez,joshua37@ballard-mcmahon.com,001-081-337-9568x3892,West,Low,556,Bank 556,South,0.88,9391.38,USD,2024-05-15,Hallton,0,1,0,1,9391.38,9391.38,0.0,0,1,0,0,1,0,1,1
654,265,Alicia Martin,mark14@morrison.com,675.712.6210,North,Medium,23,Bank 23,North,0.79,5719.56,USD,2023-12-14,Schmidtview,0,1,0,1,5719.56,5719.56,0.0,0,1,0,0,0,0,2,1
655,565,Mr. Adam Johnson,gmaldonado@gilbert-lozano.org,+1-266-507-9352,East,Low,212,Bank 212,West,0.92,3433.1,USD,2024-03-08,Shafferville,1,1,0,1,3433.1,3433.1,0.0,0,1,0,0,1,0,1,1
656,578,Melinda Alvarado,harveylarry@gmail.com,858.779.3031x430,West,Low,61,Bank 61,East,0.52,6709.07,USD,2023-12-30,South Stevenside,0,1,0,1,6709.07,6709.07,0.0,0,1,0,1,1,0,1,1
657,846,Travis Reyes,simmonsrobert@hotmail.com,(816)091-7303,North,Low,631,Bank 631,East,0.86,4152.67,USD,2024-11-08,East David,0,1,0,3,4281.323333333334,5547.11,-128.65333333333365,0,1,0,0,1,0,1,1
658,388,Michael Thompson,wattsstephanie@williamson-pittman.com,001-766-519-6603x19819,North,Medium,467,Bank 467,South,0.5,9746.91,USD,2024-02-16,South Dianeport,0,1,0,1,9746.91,9746.91,0.0,0,1,0,0,1,0,2,1
659,564,Alicia Gonzalez,tcooper@hunter.com,721.512.3999,East,Low,191,Bank 191,East,0.89,5939.31,USD,2024-09-02,Boothport,1,1,0,1,5939.31,5939.31,0.0,0,1,0,0,0,0,1,1
660,411,Michelle Harding,amywade@gmail.com,1830518739,West,Medium,375,Bank 375,South,0.77,2965.41,USD,2024-05-11,New Rebeccaburgh,1,1,0,1,2965.41,2965.41,0.0,0,1,0,1,1,0,2,1
661,593,Erica Marquez,newmanamber@vasquez.net,197.694.6104x539,East,Low,16,Bank 16,South,0.96,657.35,USD,2024-10-30,Pittmanshire,0,1,0,2,4352.155,8046.96,-3694.805,0,1,0,0,1,0,1,1
662,754,Jessica Farmer,jmartin@stephens-kelley.com,001-500-404-1703x129,East,High,530,Bank 530,East,0.5,7283.99,USD,2024-09-10,Stephanieton,1,1,0,2,5399.0599999999995,7283.99,1884.9300000000003,0,1,0,0,0,0,3,1
663,374,Matthew Foster,sheryl66@bell-graham.net,(749)138-5826,North,High,727,Bank 727,North,0.7,5453.36,USD,2024-06-23,Melissaton,0,1,0,2,5565.995,5678.63,-112.63500000000022,0,1,0,1,0,0,3,1
664,917,James Clark,vickie23@hotmail.com,+1-163-286-3119,South,High,235,Bank 235,East,0.79,7017.66,USD,2024-04-23,West Krista,1,1,0,3,7510.276666666668,7964.42,-492.6166666666677,0,1,0,0,1,0,3,1
665,653,Mrs. Nancy Harris,brianturner@anderson-santos.com,001-007-428-9455x85471,East,Low,368,Bank 368,West,0.98,530.93,USD,2023-11-27,Micheleport,0,1,0,1,530.93,530.93,0.0,0,1,0,0,1,0,1,1
666,385,Patricia Schwartz,chris13@yahoo.com,296-384-5967x398,East,High,168,Bank 168,South,0.53,8594.71,USD,2024-08-13,Port Dianeborough,1,1,0,2,6864.1849999999995,8594.71,1730.5249999999996,0,1,0,0,1,0,3,1
667,122,Angel Harper,freese@yahoo.com,+1-194-805-1299x43901,East,Low,535,Bank 535,East,0.55,9387.23,USD,2023-12-22,Christianmouth,1,1,0,1,9387.23,9387.23,0.0,0,1,0,0,0,0,1,1
668,479,Eric Jones,wardrobert@gmail.com,(688)965-2994x0554,East,Low,591,Bank 591,South,0.93,2929.82,USD,2024-02-23,Princeborough,0,1,0,1,2929.82,2929.82,0.0,0,1,0,0,1,0,1,1
669,325,Benjamin Johnston,rkennedy@yahoo.com,385.926.1086,East,Medium,403,Bank 403,South,0.95,2712.13,USD,2024-10-30,Erinport,1,1,0,1,2712.13,2712.13,0.0,0,1,0,0,1,0,2,1
670,320,Renee Lopez,aaron40@mercado-norris.biz,+1-597-424-0998,East,High,523,Bank 523,North,0.59,5609.28,USD,2024-08-29,Garciaview,0,1,0,1,5609.28,5609.28,0.0,0,1,0,0,1,0,3,1
671,674,Aaron Rivera,madisonsanchez@gmail.com,034.726.0560x070,West,High,605,Bank 605,East,0.74,4700.21,USD,2024-02-22,Ramosborough,1,1,0,3,1939.51,4700.21,2760.7,0,1,0,0,1,0,3,1
672,965,Margaret Gomez,patricia24@blair-jennings.org,445.652.0719x618,West,High,33,Bank 33,East,0.61,6296.23,USD,2024-03-14,Michaelport,1,1,0,3,3935.476666666667,6296.23,2360.7533333333326,0,1,0,0,1,0,3,1
673,866,Michelle Gray,eddieflores@gmail.com,001-033-263-5602,West,Medium,485,Bank 485,East,0.61,3361.84,USD,2024-06-29,Wilsonton,0,1,0,2,5312.165,7262.49,-1950.3249999999998,0,1,0,1,1,0,2,1
674,100,Christopher Holt,bkelly@carpenter.biz,+1-900-312-9702x7509,West,Low,441,Bank 441,South,0.57,8986.67,USD,2024-02-17,Lake Ethanstad,1,1,0,2,5821.195,8986.67,3165.4750000000004,0,1,0,1,1,0,1,1
675,817,Evan Campbell,tfuentes@yahoo.com,001-873-246-3514x4373,West,Low,18,Bank 18,North,0.57,2078.07,USD,2024-07-12,New Carolbury,1,1,0,3,3372.75,5989.25,-1294.6799999999998,0,1,0,0,1,0,1,1
676,857,Jeffrey Anderson,rbrandt@gmail.com,717.082.7313,West,Medium,865,Bank 865,East,0.62,1594.56,USD,2024-05-25,North Kaylatown,0,1,0,3,1722.0866666666668,2708.88,-127.52666666666687,0,1,0,1,1,0,2,1
677,755,Debbie Parrish DDS,michael27@gmail.com,+1-595-620-9873x5686,South,Medium,301,Bank 301,South,0.93,3542.88,USD,2024-04-09,Edwardburgh,0,1,0,2,2684.3450000000003,3542.88,858.5349999999999,0,1,0,0,0,0,2,1
678,83,Daniel Kim,carpenterjoseph@moss.com,(574)060-9599,South,Medium,538,Bank 538,North,0.97,8267.66,USD,2024-01-04,Ponceview,0,1,0,1,8267.66,8267.66,0.0,0,1,0,0,1,0,2,1
679,162,Bryan Galloway,wgilbert@wells.com,179.270.0687x2274,East,Medium,488,Bank 488,West,0.81,6408.91,USD,2024-07-29,Kristenside,1,1,0,2,7557.105,8705.3,-1148.1949999999997,0,1,0,0,1,0,2,1
680,784,Jessica Rubio,christopherreilly@yahoo.com,(156)433-3418,East,High,978,Bank 978,South,0.97,2383.42,USD,2023-12-20,West Ryantown,1,1,0,6,5130.055,7294.25,-2746.635,0,1,0,0,1,0,3,1
681,515,Kathryn Bond,ralph17@miller.net,493-677-0630x6147,North,High,503,Bank 503,North,0.72,5873.63,USD,2024-02-13,Port Cathystad,1,1,0,1,5873.63,5873.63,0.0,0,1,0,0,0,0,3,1
682,316,Paul Harmon,chelsea22@henderson.com,219.457.8401,East,High,617,Bank 617,North,0.75,4120.22,USD,2024-03-19,Lake Charlesbury,1,1,0,2,2362.395,4120.22,1757.8250000000003,0,1,0,0,1,0,3,1
683,859,Darren Bernard,jtran@gmail.com,320-951-3441,West,High,612,Bank 612,East,0.9,7303.01,USD,2024-08-25,Marvinchester,1,1,0,2,6346.875,7303.01,956.1350000000002,0,1,0,1,1,0,3,1
684,371,Tonya Lane,jasonsnyder@smith.biz,361.700.8894x89523,East,Low,879,Bank 879,East,0.67,5340.8,USD,2024-02-20,East Yolandafurt,0,1,0,2,5231.96,5340.8,108.84000000000015,0,1,0,0,0,0,1,1
685,624,Paul Mcdonald,holly98@yahoo.com,408.765.8513x13503,West,Medium,267,Bank 267,South,0.8,328.74,USD,2024-09-22,Pooleville,1,1,0,1,328.74,328.74,0.0,0,1,0,1,1,0,2,1
686,701,Bryan Fleming,claire58@perez.biz,001-436-554-9623x00579,North,Medium,36,Bank 36,South,0.81,2861.56,USD,2024-03-28,Lake Gavin,1,1,0,1,2861.56,2861.56,0.0,0,1,0,0,1,0,2,1
687,531,Jennifer Thomas,victormartin@livingston.com,(393)412-9594,South,Low,273,Bank 273,West,0.79,2330.47,USD,2024-03-15,New Jonathanbury,1,1,0,1,2330.47,2330.47,0.0,0,1,0,0,1,0,1,1
688,787,Max Lloyd,cynthiacarter@gmail.com,+1-989-683-1109,East,Low,455,Bank 455,South,0.86,5671.71,USD,2023-12-31,Lake Erik,1,1,0,2,5336.235000000001,5671.71,335.47499999999945,0,1,0,1,1,0,1,1
689,551,Carol Berg,mercedes39@cooper.com,001-841-724-4814x355,West,Medium,351,Bank 351,North,0.5,1633.7,USD,2024-02-09,North Kevin,1,1,0,3,2076.4233333333336,4183.5,-442.7233333333336,0,1,0,0,1,0,2,1
690,137,Christopher Jackson,christopherwilliams@gmail.com,267-435-5900x6236,West,High,164,Bank 164,North,0.64,2230.82,USD,2024-08-09,Moorefurt,1,1,0,1,2230.82,2230.82,0.0,0,1,0,0,1,0,3,1
691,760,Kevin Poole,joshuaevans@pitts.com,706-152-3334x773,West,Low,199,Bank 199,North,0.63,1611.88,USD,2023-12-23,Dalebury,0,1,0,3,3863.403333333333,6915.24,-2251.523333333333,0,1,0,1,1,0,1,1
692,886,Katherine Hoover,franceskim@powers.com,+1-369-603-2989x98433,South,High,416,Bank 416,North,0.73,300.61,USD,2024-06-10,Ericaberg,0,1,0,3,3150.5,6704.43,-2849.89,0,1,0,0,1,0,3,1
693,50,Michelle Gallagher,stephanieleonard@hotmail.com,+1-258-517-5634x3192,South,Medium,803,Bank 803,South,0.82,2713.01,USD,2024-06-05,New Michellefort,0,1,0,2,2718.1850000000004,2723.36,-5.175000000000182,0,1,0,0,0,0,2,1
694,196,Cristina Goodwin,sethwalker@hotmail.com,765.212.0001,North,High,72,Bank 72,South,0.55,5463.56,USD,2024-09-15,Dianestad,1,1,0,3,5620.5233333333335,9020.73,-156.96333333333314,0,1,0,1,1,0,3,1
695,909,Christie Johnson,michellebaker@gmail.com,435-343-6533,West,Medium,133,Bank 133,South,0.85,6395.74,USD,2024-08-09,South Sharon,1,1,0,3,6522.783333333333,7158.82,-127.04333333333307,0,1,0,0,1,0,2,1
696,580,Jeff Munoz,timothybeck@cruz-jackson.com,9592219322,West,Low,538,Bank 538,North,0.97,9753.09,USD,2024-06-19,Robinhaven,1,1,0,3,6623.893333333333,9753.09,3129.1966666666667,0,1,0,0,1,0,1,1
697,230,Gabriela Clark,ytorres@norris.com,214.892.5644,North,Low,80,Bank 80,West,0.87,5550.32,USD,2024-04-11,Albertside,0,1,0,2,6592.695,7635.07,-1042.375,0,1,0,0,1,0,1,1
698,537,Alexa Shelton,cgriffin@mcconnell.com,364-665-2710,South,Low,800,Bank 800,East,0.88,6392.35,USD,2024-03-09,Turnerfort,1,1,0,3,5134.916666666667,6392.35,1257.4333333333334,0,1,0,1,1,0,1,1
699,303,Jeffery Tran,millerjason@walker-trujillo.info,+1-878-579-9130x6940,North,High,935,Bank 935,East,0.86,9376.8,USD,2024-07-27,Rosschester,1,1,0,1,9376.8,9376.8,0.0,0,1,0,1,1,0,3,1
700,566,Scott Wilcox,kevinowens@gmail.com,295.546.8753,North,High,248,Bank 248,North,0.97,1295.05,USD,2024-01-07,Jodyborough,1,1,0,1,1295.05,1295.05,0.0,0,1,0,1,0,0,3,1
701,574,Anna Gibson,samuel62@lynn.info,(534)740-3936,West,High,450,Bank 450,South,0.62,433.13,USD,2024-10-18,Stephenmouth,0,1,0,1,433.13,433.13,0.0,0,1,0,0,1,0,3,1
702,888,Shaun Howard,robert40@yahoo.com,+1-319-730-0171x343,East,Medium,639,Bank 639,South,0.58,1081.23,USD,2023-12-22,East Sonia,1,1,0,2,5257.6849999999995,9434.14,-4176.455,0,1,0,0,1,0,2,1
703,95,Amy Bates,sherryvillanueva@yahoo.com,847.738.4007,East,Medium,381,Bank 381,North,0.66,151.38,USD,2024-08-31,East Pamelaville,1,1,0,3,4953.203333333334,9856.99,-4801.823333333334,0,1,0,1,1,0,2,1
704,911,Gary Whitaker,rsalinas@moreno.com,738-350-3886x370,East,High,336,Bank 336,South,0.93,3654.79,USD,2024-07-27,North Chrisport,1,1,0,3,4586.233333333334,6140.46,-931.4433333333336,0,1,0,1,1,0,3,1
705,530,Joanne Wells,melissacastro@gmail.com,251-445-3837,West,High,160,Bank 160,South,0.95,922.7,USD,2024-04-06,Heatherburgh,0,1,0,1,922.7,922.7,0.0,0,1,0,1,1,0,3,1
706,528,Pamela Galvan,justin59@yahoo.com,001-192-640-1125x671,South,Medium,256,Bank 256,East,0.75,1357.0,USD,2024-02-15,Heatherbury,0,1,0,1,1357.0,1357.0,0.0,0,1,0,0,1,0,2,1
707,928,Samuel Clark,markrich@hotmail.com,001-309-677-1171x87184,North,High,399,Bank 399,West,0.58,6768.72,USD,2024-01-23,New Erica,0,1,0,1,6768.72,6768.72,0.0,0,1,0,0,1,0,3,1
708,77,Elizabeth Davidson,mfernandez@gmail.com,690-632-4085x9182,South,Low,441,Bank 441,South,0.57,6801.69,USD,2024-10-24,South Alexandria,0,1,0,1,6801.69,6801.69,0.0,0,1,0,0,0,0,1,1
709,513,Dawn Stevens,jenniferknight@boyd.com,194.917.5754,North,Medium,342,Bank 342,North,0.55,3349.05,USD,2024-06-04,Cortezborough,0,1,0,3,3486.0933333333337,4342.14,-137.04333333333352,0,1,0,0,0,0,2,1
710,609,Rachel Townsend,ann27@hotmail.com,(448)516-1846x913,North,High,412,Bank 412,East,0.51,1115.69,USD,2024-05-20,East Cindy,0,1,0,2,4347.465,7579.24,-3231.775,0,1,0,0,1,0,3,1
711,675,Danielle Myers,rstevens@hotmail.com,518.134.4811x250,East,Medium,615,Bank 615,North,0.52,58.63,USD,2024-01-20,Susanton,1,1,0,1,58.63,58.63,0.0,0,1,0,1,1,0,2,1
712,561,Stacy Smith,amandahorne@anderson-hall.com,+1-414-999-9255x5442,East,High,464,Bank 464,North,0.93,9228.75,USD,2024-04-10,Scottton,1,1,0,3,5834.493333333333,9228.75,3394.256666666667,0,1,0,0,1,0,3,1
713,996,Chad Lambert,fhill@lopez.com,001-982-020-4418x12135,West,Medium,906,Bank 906,South,0.72,7318.22,USD,2024-04-27,Port David,1,1,0,2,6755.145,7318.22,563.0749999999998,0,1,0,1,1,0,2,1
714,910,Gabriella Rivera,riggsdustin@hotmail.com,+1-696-744-2638x631,South,High,181,Bank 181,West,0.69,6176.08,USD,2024-08-14,Kathyborough,1,1,0,2,4375.9,6176.08,1800.1800000000003,0,1,0,0,1,0,3,1
715,249,Janet Anderson DDS,wgreene@madden-garcia.com,(146)306-2186,North,Low,98,Bank 98,West,0.51,6058.5,USD,2023-12-09,Austinview,0,1,0,3,4506.906666666667,6058.5,1551.5933333333332,0,1,0,1,1,0,1,1
716,529,Tiffany Fields,kristawaters@hotmail.com,624-434-5739x73417,East,Low,225,Bank 225,West,0.73,701.95,USD,2024-03-29,Petersonview,0,1,0,1,701.95,701.95,0.0,0,1,0,0,1,0,1,1
717,34,Jessica Bowman,gtaylor@powell-acosta.com,961.331.8598x3861,South,High,630,Bank 630,East,0.74,7188.37,USD,2024-03-18,Yvonneville,0,1,0,2,8131.325000000001,9074.28,-942.9550000000008,0,1,0,0,1,0,3,1
718,301,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414,North,Medium,77,Bank 77,West,0.86,4104.49,USD,2024-09-02,Andersonland,1,1,0,4,5271.78,9790.33,-1167.29,0,1,0,0,1,0,2,1
719,669,Sheri Schwartz,riosdiana@yahoo.com,1003995422,South,Low,183,Bank 183,East,0.86,2827.94,USD,2024-11-05,Lake Terri,0,1,0,2,2989.0,3150.06,-161.05999999999995,0,1,0,0,1,0,1,1
720,247,Rachel Sims,jacob82@yahoo.com,067-869-5159x45545,North,Low,895,Bank 895,North,0.91,1603.76,USD,2024-08-09,North Dustinstad,0,1,0,4,3236.3025,5667.24,-1632.5424999999998,0,1,0,0,0,0,1,1
721,923,Jennifer Watts,patricia89@hotmail.com,110-345-6775,East,High,863,Bank 863,South,0.72,882.71,USD,2024-09-28,Amybury,0,1,0,2,3659.52,6436.33,-2776.81,0,1,0,1,1,0,3,1
722,835,Thomas Holland,ellisjames@wilson.com,694-274-8450x825,East,Low,973,Bank 973,East,0.8,6633.27,USD,2023-12-11,North Anna,0,1,0,3,6951.759999999999,7263.75,-318.4899999999989,0,1,0,0,0,0,1,1
723,470,Tonya Parsons,amandagregory@baker-harmon.com,2520235930,South,High,425,Bank 425,North,0.87,479.04,USD,2024-10-15,Melissaland,1,1,0,2,2196.52,3914.0,-1717.48,0,1,0,0,1,0,3,1
724,911,Gary Whitaker,rsalinas@moreno.com,738-350-3886x370,East,High,996,Bank 996,East,0.77,6140.46,USD,2023-12-12,West Christopher,1,1,0,3,4586.233333333334,6140.46,1554.2266666666665,0,1,0,0,0,0,3,1
725,23,Stephanie Cummings,boydjackie@parker.com,(927)491-6588x5214,South,Low,759,Bank 759,North,0.58,5772.74,USD,2024-08-03,North Sergiohaven,0,1,0,1,5772.74,5772.74,0.0,0,1,0,1,1,0,1,1
726,767,Brian Patrick MD,brennanerica@gmail.com,(225)974-4004x16513,North,High,702,Bank 702,North,0.63,3982.78,USD,2024-02-02,Lake Andrew,0,1,0,1,3982.78,3982.78,0.0,0,1,0,0,0,0,3,1
727,262,Amanda Mcmillan,wmoreno@peck.com,541-422-3653x656,North,Medium,397,Bank 397,West,0.91,2398.96,USD,2024-03-21,Baileyburgh,1,1,0,1,2398.96,2398.96,0.0,0,1,0,0,1,0,2,1
728,864,Patricia Hunter,ashley23@gmail.com,(462)876-1846x1828,South,Low,610,Bank 610,South,0.97,877.68,USD,2024-01-12,North Jeffrey,0,1,0,2,1787.735,2697.79,-910.055,0,1,0,0,0,0,1,1
729,876,April Reed,panderson@greer-ryan.biz,+1-422-046-0509x7120,East,High,1009,Bank 1009,West,0.71,3094.83,USD,2024-08-04,North Courtneyview,0,1,0,2,5214.775,7334.72,-2119.9449999999997,0,1,0,1,1,0,3,1
730,140,Kevin Larson,dhill@gmail.com,391.788.3887,West,Low,257,Bank 257,North,0.5,6809.58,USD,2024-06-12,East Matthew,0,1,0,1,6809.58,6809.58,0.0,0,1,0,0,1,0,1,1
731,220,Edward Powers,joel77@hotmail.com,+1-033-769-0423x0783,West,High,138,Bank 138,West,0.6,2664.15,USD,2024-06-10,Port Aaronmouth,0,1,0,3,6318.276666666668,8740.75,-3654.1266666666675,0,1,0,0,0,0,3,1
732,605,Danielle Yang MD,dianasavage@hotmail.com,664.718.4306x04796,North,High,688,Bank 688,West,0.81,440.31,USD,2024-05-09,Tylerborough,1,1,0,1,440.31,440.31,0.0,0,1,0,0,1,0,3,1
733,189,Donna Hicks,dbarrera@hotmail.com,002.479.2685x766,East,High,588,Bank 588,North,0.85,3272.73,USD,2024-05-05,Phillipsside,1,1,0,1,3272.73,3272.73,0.0,0,1,0,1,1,0,3,1
734,45,Nicholas Mccarthy,lanceschmidt@yahoo.com,266.834.4084,West,High,58,Bank 58,North,0.66,9662.49,USD,2024-03-08,Hickmanport,1,1,0,1,9662.49,9662.49,0.0,0,1,0,0,1,0,3,1
735,108,Robert Bryant,lewisjeffrey@martin.org,931-999-7253,North,High,457,Bank 457,West,0.98,9337.53,USD,2024-09-22,Lake David,1,1,0,2,8619.745,9337.53,717.7849999999999,0,1,0,1,1,0,3,1
736,230,Gabriela Clark,ytorres@norris.com,214.892.5644,North,Low,496,Bank 496,West,0.59,7635.07,USD,2024-05-12,Ariasmouth,0,1,0,2,6592.695,7635.07,1042.375,0,1,0,1,1,0,1,1
737,729,Marcia Bruce,vtaylor@lee-zimmerman.com,(499)031-0141x648,South,Medium,25,Bank 25,North,0.63,9501.07,USD,2024-04-10,Adamfurt,0,1,0,1,9501.07,9501.07,0.0,0,1,0,0,1,0,2,1
738,771,Jennifer Jimenez,hallstacey@allen.com,708.121.2556x504,West,Medium,121,Bank 121,West,0.9,5734.31,USD,2024-10-03,East Jared,1,1,0,4,5795.33,9648.45,-61.01999999999953,0,1,0,0,0,0,2,1
739,460,Tina Taylor,randolphdavid@hotmail.com,220-093-0996,East,Low,101,Bank 101,West,1.0,6739.74,USD,2024-08-05,South Madisonside,1,1,0,3,3872.9566666666665,6739.74,2866.7833333333333,0,1,0,0,1,0,1,1
